volunteer_id,schedule_date,shift_type,scheduled_hours,schedule_status
9546,2024-04-08,Day,4,Scheduled
9511,2024-04-08,Afternoon,4,Scheduled
9555,2024-04-08,Afternoon,4,Scheduled
9558,2024-04-09,Day,4,Scheduled
9560,2024-04-09,Day,4,Scheduled
9522,2024-04-09,Afternoon,4,Scheduled
9563,2024-04-09,Afternoon,4,Scheduled
9569,2024-04-10,Day,4,Scheduled
9531,2024-04-10,Day,4,Scheduled
9570,2024-04-10,Afternoon,4,Scheduled
9527,2024-04-10,Afternoon,4,Scheduled
9535,2024-04-11,Day,4,Scheduled
9509,2024-04-11,Day,4,Scheduled
9528,2024-04-11,Afternoon,4,Scheduled
9547,2024-04-11,Afternoon,4,Scheduled
9504,2024-04-12,Day,4,Scheduled
9515,2024-04-12,Day,4,Scheduled
9571,2024-04-12,Afternoon,4,Scheduled
9551,2024-04-12,Afternoon,4,Scheduled
9548,2024-04-15,Day,4,Scheduled
9531,2024-04-15,Day,4,Scheduled
9571,2024-04-15,Afternoon,4,Scheduled
9503,2024-04-15,Afternoon,4,Scheduled
9535,2024-04-16,Day,4,Scheduled
9558,2024-04-16,Day,4,Scheduled
9560,2024-04-16,Afternoon,4,Scheduled
9547,2024-04-16,Afternoon,4,Scheduled
9561,2024-04-17,Day,4,Scheduled
9527,2024-04-17,Day,4,Scheduled
9551,2024-04-17,Afternoon,4,Scheduled
9525,2024-04-17,Afternoon,4,Scheduled
9546,2024-04-18,Day,4,Scheduled
9569,2024-04-18,Day,4,Scheduled
9570,2024-04-18,Afternoon,4,Scheduled
9505,2024-04-18,Afternoon,4,Scheduled
9528,2024-04-19,Day,4,Scheduled
9509,2024-04-19,Day,4,Scheduled
9522,2024-04-19,Afternoon,4,Scheduled
9555,2024-04-19,Afternoon,4,Scheduled
9511,2024-04-22,Day,4,Scheduled
9531,2024-04-22,Day,4,Scheduled
9558,2024-04-22,Afternoon,4,Scheduled
9547,2024-04-22,Afternoon,4,Scheduled
9509,2024-04-23,Day,4,Scheduled
9505,2024-04-23,Day,4,Scheduled
9535,2024-04-23,Afternoon,4,Scheduled
9571,2024-04-23,Afternoon,4,Scheduled
9527,2024-04-24,Day,4,Scheduled
9548,2024-04-24,Day,4,Scheduled
9528,2024-04-24,Afternoon,4,Scheduled
9551,2024-04-24,Afternoon,4,Scheduled
9570,2024-04-25,Day,4,Scheduled
9546,2024-04-25,Day,4,Scheduled
9522,2024-04-25,Afternoon,4,Scheduled
9504,2024-04-25,Afternoon,4,Scheduled
9560,2024-04-26,Day,4,Scheduled
9563,2024-04-26,Day,4,Scheduled
9507,2024-04-26,Afternoon,4,Scheduled
9503,2024-04-26,Afternoon,4,Scheduled
9527,2024-04-29,Day,4,Scheduled
9558,2024-04-29,Day,4,Scheduled
9507,2024-04-29,Afternoon,4,Scheduled
9560,2024-04-29,Afternoon,4,Scheduled
9571,2024-04-30,Day,4,Scheduled
9531,2024-04-30,Afternoon,4,Scheduled
9504,2024-04-30,Afternoon,4,Scheduled
9547,2024-05-01,Day,4,Scheduled
9525,2024-05-01,Afternoon,4,Scheduled
9546,2024-05-01,Afternoon,4,Scheduled
9535,2024-05-02,Day,4,Scheduled
9555,2024-05-02,Day,4,Scheduled
9569,2024-05-02,Afternoon,4,Scheduled
9563,2024-05-02,Afternoon,4,Scheduled
9548,2024-05-03,Day,4,Scheduled
9515,2024-05-03,Day,4,Scheduled
9528,2024-05-03,Afternoon,4,Scheduled
9561,2024-05-03,Afternoon,4,Scheduled
9505,2024-05-06,Day,4,Scheduled
9531,2024-05-06,Day,4,Scheduled
9548,2024-05-06,Afternoon,4,Scheduled
9504,2024-05-06,Afternoon,4,Scheduled
9570,2024-05-07,Day,4,Scheduled
9525,2024-05-07,Day,4,Scheduled
9569,2024-05-07,Afternoon,4,Scheduled
9563,2024-05-07,Afternoon,4,Scheduled
9558,2024-05-08,Day,4,Scheduled
9507,2024-05-08,Day,4,Scheduled
9511,2024-05-08,Afternoon,4,Scheduled
9551,2024-05-08,Afternoon,4,Scheduled
9503,2024-05-09,Day,4,Scheduled
9560,2024-05-09,Day,4,Scheduled
9515,2024-05-09,Afternoon,4,Scheduled
9561,2024-05-09,Afternoon,4,Scheduled
9535,2024-05-10,Day,4,Scheduled
9527,2024-05-10,Day,4,Scheduled
9547,2024-05-10,Afternoon,4,Scheduled
9546,2024-05-10,Afternoon,4,Scheduled
9563,2024-05-13,Day,4,Scheduled
9551,2024-05-13,Day,4,Scheduled
9571,2024-05-13,Afternoon,4,Scheduled
9507,2024-05-13,Afternoon,4,Scheduled
9558,2024-05-14,Day,4,Scheduled
9515,2024-05-14,Day,4,Scheduled
9525,2024-05-14,Afternoon,4,Scheduled
9555,2024-05-14,Afternoon,4,Scheduled
9531,2024-05-15,Day,4,Scheduled
9505,2024-05-15,Day,4,Scheduled
9535,2024-05-15,Afternoon,4,Scheduled
9546,2024-05-15,Afternoon,4,Scheduled
9504,2024-05-16,Day,4,Scheduled
9569,2024-05-16,Day,4,Scheduled
9503,2024-05-16,Afternoon,4,Scheduled
9570,2024-05-16,Afternoon,4,Scheduled
9548,2024-05-17,Day,4,Scheduled
9547,2024-05-17,Day,4,Scheduled
9509,2024-05-17,Afternoon,4,Scheduled
9528,2024-05-17,Afternoon,4,Scheduled
9505,2024-05-20,Day,4,Scheduled
9548,2024-05-20,Day,4,Scheduled
9560,2024-05-20,Afternoon,4,Scheduled
9561,2024-05-20,Afternoon,4,Scheduled
9515,2024-05-21,Day,4,Scheduled
9527,2024-05-21,Afternoon,4,Scheduled
9555,2024-05-21,Afternoon,4,Scheduled
9501,2024-05-22,Day,4,Scheduled
9504,2024-05-22,Day,4,Scheduled
9531,2024-05-22,Afternoon,4,Scheduled
9571,2024-05-22,Afternoon,4,Scheduled
9546,2024-05-23,Day,4,Scheduled
9535,2024-05-23,Day,4,Scheduled
9507,2024-05-23,Afternoon,4,Scheduled
9551,2024-05-23,Afternoon,4,Scheduled
9547,2024-05-24,Day,4,Scheduled
9509,2024-05-24,Day,4,Scheduled
9503,2024-05-24,Afternoon,4,Scheduled
9570,2024-05-24,Afternoon,4,Scheduled
9504,2024-05-27,Day,4,Scheduled
9501,2024-05-27,Day,4,Scheduled
9535,2024-05-27,Afternoon,4,Scheduled
9560,2024-05-27,Afternoon,4,Scheduled
9558,2024-05-28,Day,4,Scheduled
9505,2024-05-28,Day,4,Scheduled
9527,2024-05-28,Afternoon,4,Scheduled
9503,2024-05-28,Afternoon,4,Scheduled
9525,2024-05-29,Day,4,Scheduled
9569,2024-05-29,Day,4,Scheduled
9563,2024-05-29,Afternoon,4,Scheduled
9509,2024-05-29,Afternoon,4,Scheduled
9547,2024-05-30,Day,4,Scheduled
9528,2024-05-30,Day,4,Scheduled
9546,2024-05-30,Afternoon,4,Scheduled
9507,2024-05-30,Afternoon,4,Scheduled
9555,2024-05-31,Day,4,Scheduled
9548,2024-05-31,Day,4,Scheduled
9570,2024-05-31,Afternoon,4,Scheduled
9571,2024-05-31,Afternoon,4,Scheduled
9504,2024-06-03,Day,4,Scheduled
9509,2024-06-03,Day,4,Scheduled
9571,2024-06-03,Afternoon,4,Scheduled
9561,2024-06-03,Afternoon,4,Scheduled
9525,2024-06-04,Day,4,Scheduled
9505,2024-06-04,Day,4,Scheduled
9555,2024-06-04,Afternoon,4,Scheduled
9501,2024-06-04,Afternoon,4,Scheduled
9535,2024-06-05,Day,4,Scheduled
9548,2024-06-05,Afternoon,4,Scheduled
9507,2024-06-05,Afternoon,4,Scheduled
9569,2024-06-06,Day,4,Scheduled
9527,2024-06-06,Afternoon,4,Scheduled
9547,2024-06-06,Afternoon,4,Scheduled
9551,2024-06-07,Day,4,Scheduled
9503,2024-06-07,Day,4,Scheduled
9528,2024-06-07,Afternoon,4,Scheduled
9570,2024-06-07,Afternoon,4,Scheduled
9509,2024-06-10,Day,4,Scheduled
9571,2024-06-10,Day,4,Scheduled
9561,2024-06-10,Afternoon,4,Scheduled
9527,2024-06-10,Afternoon,4,Scheduled
9531,2024-06-11,Day,4,Scheduled
9546,2024-06-11,Day,4,Scheduled
9515,2024-06-11,Afternoon,4,Scheduled
9528,2024-06-11,Afternoon,4,Scheduled
9569,2024-06-12,Day,4,Scheduled
9504,2024-06-12,Day,4,Scheduled
9570,2024-06-12,Afternoon,4,Scheduled
9548,2024-06-12,Afternoon,4,Scheduled
9507,2024-06-13,Day,4,Scheduled
9525,2024-06-13,Day,4,Scheduled
9503,2024-06-13,Afternoon,4,Scheduled
9563,2024-06-13,Afternoon,4,Scheduled
9535,2024-06-14,Day,4,Scheduled
9560,2024-06-14,Day,4,Scheduled
9547,2024-06-14,Afternoon,4,Scheduled
9505,2024-06-14,Afternoon,4,Scheduled
9547,2024-06-17,Day,4,Scheduled
9505,2024-06-17,Day,4,Scheduled
9551,2024-06-17,Afternoon,4,Scheduled
9531,2024-06-17,Afternoon,4,Scheduled
9546,2024-06-18,Day,4,Scheduled
9509,2024-06-18,Day,4,Scheduled
9561,2024-06-18,Afternoon,4,Scheduled
9535,2024-06-18,Afternoon,4,Scheduled
9571,2024-06-19,Day,4,Scheduled
9555,2024-06-19,Afternoon,4,Scheduled
9515,2024-06-19,Afternoon,4,Scheduled
9560,2024-06-20,Day,4,Scheduled
9527,2024-06-20,Day,4,Scheduled
9501,2024-06-20,Afternoon,4,Scheduled
9570,2024-06-20,Afternoon,4,Scheduled
9563,2024-06-21,Day,4,Scheduled
9548,2024-06-21,Day,4,Scheduled
9503,2024-06-21,Afternoon,4,Scheduled
9528,2024-06-21,Afternoon,4,Scheduled
9507,2024-06-24,Day,4,Scheduled
9547,2024-06-24,Day,4,Scheduled
9515,2024-06-24,Afternoon,4,Scheduled
9563,2024-06-24,Afternoon,4,Scheduled
9509,2024-06-25,Day,4,Scheduled
9571,2024-06-25,Day,4,Scheduled
9527,2024-06-25,Afternoon,4,Scheduled
9569,2024-06-25,Afternoon,4,Scheduled
9531,2024-06-26,Day,4,Scheduled
9503,2024-06-26,Day,4,Scheduled
9501,2024-06-26,Afternoon,4,Scheduled
9555,2024-06-26,Afternoon,4,Scheduled
9548,2024-06-27,Day,4,Scheduled
9505,2024-06-27,Afternoon,4,Scheduled
9560,2024-06-27,Afternoon,4,Scheduled
9535,2024-06-28,Day,4,Scheduled
9528,2024-06-28,Day,4,Scheduled
9504,2024-06-28,Afternoon,4,Scheduled
9570,2024-06-28,Afternoon,4,Scheduled
9547,2024-07-01,Day,4,Scheduled
9570,2024-07-01,Day,4,Scheduled
9504,2024-07-01,Afternoon,4,Scheduled
9501,2024-07-01,Afternoon,4,Scheduled
9507,2024-07-02,Day,4,Scheduled
9569,2024-07-02,Day,4,Scheduled
9525,2024-07-02,Afternoon,4,Scheduled
9561,2024-07-02,Afternoon,4,Scheduled
9509,2024-07-03,Day,4,Scheduled
9528,2024-07-03,Day,4,Scheduled
9555,2024-07-03,Afternoon,4,Scheduled
9551,2024-07-03,Afternoon,4,Scheduled
9527,2024-07-04,Day,4,Scheduled
9563,2024-07-04,Day,4,Scheduled
9515,2024-07-04,Afternoon,4,Scheduled
9548,2024-07-04,Afternoon,4,Scheduled
9535,2024-07-05,Day,4,Scheduled
9560,2024-07-05,Day,4,Scheduled
9571,2024-07-05,Afternoon,4,Scheduled
9503,2024-07-05,Afternoon,4,Scheduled
9503,2024-07-08,Day,4,Scheduled
9555,2024-07-08,Day,4,Scheduled
9548,2024-07-08,Afternoon,4,Scheduled
9509,2024-07-08,Afternoon,4,Scheduled
9571,2024-07-09,Day,4,Scheduled
9505,2024-07-09,Day,4,Scheduled
9504,2024-07-09,Afternoon,4,Scheduled
9528,2024-07-09,Afternoon,4,Scheduled
9570,2024-07-10,Day,4,Scheduled
9515,2024-07-10,Day,4,Scheduled
9501,2024-07-10,Afternoon,4,Scheduled
9563,2024-07-10,Afternoon,4,Scheduled
9560,2024-07-11,Day,4,Scheduled
9547,2024-07-11,Day,4,Scheduled
9561,2024-07-11,Afternoon,4,Scheduled
9535,2024-07-11,Afternoon,4,Scheduled
9569,2024-07-12,Day,4,Scheduled
9525,2024-07-12,Day,4,Scheduled
9531,2024-07-12,Afternoon,4,Scheduled
9551,2024-07-12,Afternoon,4,Scheduled
9515,2024-07-15,Day,4,Scheduled
9551,2024-07-15,Day,4,Scheduled
9527,2024-07-15,Afternoon,4,Scheduled
9561,2024-07-15,Afternoon,4,Scheduled
9509,2024-07-16,Day,4,Scheduled
9547,2024-07-16,Day,4,Scheduled
9569,2024-07-16,Afternoon,4,Scheduled
9570,2024-07-16,Afternoon,4,Scheduled
9535,2024-07-17,Day,4,Scheduled
9505,2024-07-17,Day,4,Scheduled
9501,2024-07-17,Afternoon,4,Scheduled
9528,2024-07-17,Afternoon,4,Scheduled
9555,2024-07-18,Day,4,Scheduled
9507,2024-07-18,Day,4,Scheduled
9531,2024-07-18,Afternoon,4,Scheduled
9571,2024-07-18,Afternoon,4,Scheduled
9504,2024-07-19,Day,4,Scheduled
9548,2024-07-19,Day,4,Scheduled
9560,2024-07-19,Afternoon,4,Scheduled
9563,2024-07-19,Afternoon,4,Scheduled
9531,2024-07-22,Day,4,Scheduled
9547,2024-07-22,Day,4,Scheduled
9501,2024-07-22,Afternoon,4,Scheduled
9505,2024-07-22,Afternoon,4,Scheduled
9527,2024-07-23,Day,4,Scheduled
9507,2024-07-23,Day,4,Scheduled
9570,2024-07-23,Afternoon,4,Scheduled
9504,2024-07-23,Afternoon,4,Scheduled
9548,2024-07-24,Day,4,Scheduled
9571,2024-07-24,Day,4,Scheduled
9555,2024-07-24,Afternoon,4,Scheduled
9525,2024-07-24,Afternoon,4,Scheduled
9560,2024-07-25,Day,4,Scheduled
9561,2024-07-25,Day,4,Scheduled
9551,2024-07-25,Afternoon,4,Scheduled
9528,2024-07-25,Afternoon,4,Scheduled
9535,2024-07-26,Day,4,Scheduled
9515,2024-07-26,Day,4,Scheduled
9563,2024-07-26,Afternoon,4,Scheduled
9569,2024-07-26,Afternoon,4,Scheduled
9504,2024-07-29,Day,4,Scheduled
9561,2024-07-29,Day,4,Scheduled
9548,2024-07-29,Afternoon,4,Scheduled
9507,2024-07-29,Afternoon,4,Scheduled
9560,2024-07-30,Day,4,Scheduled
9531,2024-07-30,Day,4,Scheduled
9551,2024-07-30,Afternoon,4,Scheduled
9563,2024-07-30,Afternoon,4,Scheduled
9535,2024-07-31,Day,4,Scheduled
9509,2024-07-31,Day,4,Scheduled
9571,2024-07-31,Afternoon,4,Scheduled
9547,2024-07-31,Afternoon,4,Scheduled
9527,2024-08-01,Day,4,Scheduled
9503,2024-08-01,Day,4,Scheduled
9525,2024-08-01,Afternoon,4,Scheduled
9555,2024-08-01,Afternoon,4,Scheduled
9569,2024-08-02,Day,4,Scheduled
9570,2024-08-02,Day,4,Scheduled
9501,2024-08-02,Afternoon,4,Scheduled
9528,2024-08-02,Afternoon,4,Scheduled
9560,2024-08-05,Day,4,Scheduled
9531,2024-08-05,Day,4,Scheduled
9548,2024-08-05,Afternoon,4,Scheduled
9527,2024-08-06,Day,4,Scheduled
9551,2024-08-06,Day,4,Scheduled
9525,2024-08-06,Afternoon,4,Scheduled
9514,2024-08-06,Afternoon,4,Scheduled
9563,2024-08-07,Day,4,Scheduled
9507,2024-08-07,Day,4,Scheduled
9571,2024-08-07,Afternoon,4,Scheduled
9569,2024-08-07,Afternoon,4,Scheduled
9528,2024-08-08,Day,4,Scheduled
9535,2024-08-08,Day,4,Scheduled
9547,2024-08-08,Afternoon,4,Scheduled
9509,2024-08-08,Afternoon,4,Scheduled
9561,2024-08-09,Day,4,Scheduled
9501,2024-08-09,Day,4,Scheduled
9505,2024-08-09,Afternoon,4,Scheduled
9527,2024-08-12,Day,4,Scheduled
9561,2024-08-12,Day,4,Scheduled
9509,2024-08-12,Afternoon,4,Scheduled
9555,2024-08-12,Afternoon,4,Scheduled
9551,2024-08-13,Day,4,Scheduled
9547,2024-08-13,Day,4,Scheduled
9535,2024-08-13,Afternoon,4,Scheduled
9571,2024-08-13,Afternoon,4,Scheduled
9503,2024-08-14,Day,4,Scheduled
9569,2024-08-14,Day,4,Scheduled
9504,2024-08-14,Afternoon,4,Scheduled
9501,2024-08-14,Afternoon,4,Scheduled
9560,2024-08-15,Day,4,Scheduled
9525,2024-08-15,Day,4,Scheduled
9505,2024-08-15,Afternoon,4,Scheduled
9528,2024-08-15,Afternoon,4,Scheduled
9570,2024-08-16,Day,4,Scheduled
9531,2024-08-16,Day,4,Scheduled
9507,2024-08-16,Afternoon,4,Scheduled
9548,2024-08-16,Afternoon,4,Scheduled
9571,2024-08-19,Day,4,Scheduled
9570,2024-08-19,Day,4,Scheduled
9548,2024-08-19,Afternoon,4,Scheduled
9561,2024-08-19,Afternoon,4,Scheduled
9560,2024-08-20,Day,4,Scheduled
9547,2024-08-20,Day,4,Scheduled
9505,2024-08-20,Afternoon,4,Scheduled
9528,2024-08-20,Afternoon,4,Scheduled
9535,2024-08-21,Day,4,Scheduled
9551,2024-08-21,Day,4,Scheduled
9525,2024-08-21,Afternoon,4,Scheduled
9509,2024-08-21,Afternoon,4,Scheduled
9531,2024-08-22,Day,4,Scheduled
9507,2024-08-22,Day,4,Scheduled
9503,2024-08-22,Afternoon,4,Scheduled
9555,2024-08-22,Afternoon,4,Scheduled
9501,2024-08-23,Day,4,Scheduled
9569,2024-08-23,Day,4,Scheduled
9514,2024-08-23,Afternoon,4,Scheduled
9527,2024-08-23,Afternoon,4,Scheduled
9509,2024-08-26,Day,4,Scheduled
9514,2024-08-26,Day,4,Scheduled
9555,2024-08-26,Afternoon,4,Scheduled
9531,2024-08-26,Afternoon,4,Scheduled
9570,2024-08-27,Day,4,Scheduled
9528,2024-08-27,Day,4,Scheduled
9551,2024-08-27,Afternoon,4,Scheduled
9527,2024-08-27,Afternoon,4,Scheduled
9501,2024-08-28,Day,4,Scheduled
9503,2024-08-28,Day,4,Scheduled
9535,2024-08-28,Afternoon,4,Scheduled
9548,2024-08-28,Afternoon,4,Scheduled
9560,2024-08-29,Day,4,Scheduled
9504,2024-08-29,Afternoon,4,Scheduled
9569,2024-08-29,Afternoon,4,Scheduled
9571,2024-08-30,Day,4,Scheduled
9561,2024-08-30,Afternoon,4,Scheduled
9507,2024-08-30,Afternoon,4,Scheduled
9509,2024-09-02,Day,4,Scheduled
9535,2024-09-02,Day,4,Scheduled
9525,2024-09-02,Afternoon,4,Scheduled
9501,2024-09-02,Afternoon,4,Scheduled
9570,2024-09-03,Day,4,Scheduled
9527,2024-09-03,Day,4,Scheduled
9548,2024-09-03,Afternoon,4,Scheduled
9555,2024-09-03,Afternoon,4,Scheduled
9504,2024-09-04,Day,4,Scheduled
9505,2024-09-04,Day,4,Scheduled
9547,2024-09-04,Afternoon,4,Scheduled
9569,2024-09-05,Day,4,Scheduled
9551,2024-09-05,Day,4,Scheduled
9514,2024-09-05,Afternoon,4,Scheduled
9531,2024-09-05,Afternoon,4,Scheduled
9560,2024-09-06,Day,4,Scheduled
9507,2024-09-06,Afternoon,4,Scheduled
9528,2024-09-06,Afternoon,4,Scheduled
9514,2024-09-09,Day,4,Scheduled
9551,2024-09-09,Day,4,Scheduled
9569,2024-09-09,Afternoon,4,Scheduled
9507,2024-09-10,Day,4,Scheduled
9535,2024-09-10,Afternoon,4,Scheduled
9504,2024-09-10,Afternoon,4,Scheduled
9503,2024-09-11,Day,4,Scheduled
9547,2024-09-11,Afternoon,4,Scheduled
9531,2024-09-11,Afternoon,4,Scheduled
9570,2024-09-12,Day,4,Scheduled
9527,2024-09-12,Day,4,Scheduled
9528,2024-09-12,Afternoon,4,Scheduled
9561,2024-09-13,Day,4,Scheduled
9571,2024-09-13,Day,4,Scheduled
9501,2024-09-13,Afternoon,4,Scheduled
9525,2024-09-13,Afternoon,4,Scheduled
9548,2024-09-16,Day,4,Scheduled
9547,2024-09-16,Day,4,Scheduled
9504,2024-09-16,Afternoon,4,Scheduled
9527,2024-09-16,Afternoon,4,Scheduled
9535,2024-09-17,Day,4,Scheduled
9551,2024-09-17,Day,4,Scheduled
9555,2024-09-17,Afternoon,4,Scheduled
9569,2024-09-17,Afternoon,4,Scheduled
9501,2024-09-18,Day,4,Scheduled
9507,2024-09-18,Day,4,Scheduled
9503,2024-09-18,Afternoon,4,Scheduled
9561,2024-09-18,Afternoon,4,Scheduled
9509,2024-09-19,Day,4,Scheduled
9514,2024-09-19,Day,4,Scheduled
9571,2024-09-19,Afternoon,4,Scheduled
9531,2024-09-19,Afternoon,4,Scheduled
9570,2024-09-20,Day,4,Scheduled
9505,2024-09-20,Day,4,Scheduled
9525,2024-09-20,Afternoon,4,Scheduled
9528,2024-09-20,Afternoon,4,Scheduled
9503,2024-09-23,Day,4,Scheduled
9571,2024-09-23,Day,4,Scheduled
9547,2024-09-23,Afternoon,4,Scheduled
9527,2024-09-23,Afternoon,4,Scheduled
9555,2024-09-24,Day,4,Scheduled
9525,2024-09-24,Afternoon,4,Scheduled
9561,2024-09-24,Afternoon,4,Scheduled
9551,2024-09-25,Day,4,Scheduled
9570,2024-09-25,Day,4,Scheduled
9509,2024-09-25,Afternoon,4,Scheduled
9531,2024-09-25,Afternoon,4,Scheduled
9528,2024-09-26,Day,4,Scheduled
9501,2024-09-26,Day,4,Scheduled
9569,2024-09-26,Afternoon,4,Scheduled
9514,2024-09-26,Afternoon,4,Scheduled
9535,2024-09-27,Day,4,Scheduled
9507,2024-09-27,Day,4,Scheduled
9548,2024-09-27,Afternoon,4,Scheduled
9505,2024-09-27,Afternoon,4,Scheduled
9531,2024-09-30,Day,4,Scheduled
9551,2024-09-30,Day,4,Scheduled
9527,2024-09-30,Afternoon,4,Scheduled
9507,2024-09-30,Afternoon,4,Scheduled
9525,2024-10-01,Day,4,Scheduled
9514,2024-10-01,Day,4,Scheduled
9569,2024-10-01,Afternoon,4,Scheduled
9548,2024-10-01,Afternoon,4,Scheduled
9505,2024-10-02,Day,4,Scheduled
9528,2024-10-02,Day,4,Scheduled
9503,2024-10-02,Afternoon,4,Scheduled
9535,2024-10-02,Afternoon,4,Scheduled
9561,2024-10-03,Day,4,Scheduled
9509,2024-10-03,Day,4,Scheduled
9504,2024-10-03,Afternoon,4,Scheduled
9547,2024-10-03,Afternoon,4,Scheduled
9570,2024-10-04,Day,4,Scheduled
9555,2024-10-04,Day,4,Scheduled
9571,2024-10-04,Afternoon,4,Scheduled
9501,2024-10-04,Afternoon,4,Scheduled
9551,2024-10-07,Day,4,Scheduled
9571,2024-10-07,Day,4,Scheduled
9501,2024-10-07,Afternoon,4,Scheduled
9548,2024-10-07,Afternoon,4,Scheduled
9507,2024-10-08,Day,4,Scheduled
9503,2024-10-08,Day,4,Scheduled
9525,2024-10-08,Afternoon,4,Scheduled
9528,2024-10-08,Afternoon,4,Scheduled
9504,2024-10-09,Day,4,Scheduled
9509,2024-10-09,Day,4,Scheduled
9531,2024-10-09,Afternoon,4,Scheduled
9514,2024-10-09,Afternoon,4,Scheduled
9505,2024-10-10,Day,4,Scheduled
9527,2024-10-10,Day,4,Scheduled
9535,2024-10-10,Afternoon,4,Scheduled
9547,2024-10-10,Afternoon,4,Scheduled
9561,2024-10-11,Day,4,Scheduled
9555,2024-10-11,Day,4,Scheduled
9569,2024-10-11,Afternoon,4,Scheduled
9505,2024-10-14,Day,4,Scheduled
9501,2024-10-14,Day,4,Scheduled
9503,2024-10-14,Afternoon,4,Scheduled
9571,2024-10-14,Afternoon,4,Scheduled
9528,2024-10-15,Day,4,Scheduled
9531,2024-10-15,Day,4,Scheduled
9551,2024-10-15,Afternoon,4,Scheduled
9527,2024-10-15,Afternoon,4,Scheduled
9570,2024-10-16,Day,4,Scheduled
9525,2024-10-16,Day,4,Scheduled
9504,2024-10-16,Afternoon,4,Scheduled
9509,2024-10-16,Afternoon,4,Scheduled
9548,2024-10-17,Day,4,Scheduled
9535,2024-10-17,Day,4,Scheduled
9569,2024-10-17,Afternoon,4,Scheduled
9547,2024-10-17,Afternoon,4,Scheduled
9561,2024-10-18,Day,4,Scheduled
9555,2024-10-18,Day,4,Scheduled
9507,2024-10-18,Afternoon,4,Scheduled
9514,2024-10-18,Afternoon,4,Scheduled
9507,2024-10-21,Day,4,Scheduled
9503,2024-10-21,Afternoon,4,Scheduled
9535,2024-10-21,Afternoon,4,Scheduled
9527,2024-10-22,Day,4,Scheduled
9505,2024-10-22,Day,4,Scheduled
9571,2024-10-22,Afternoon,4,Scheduled
9514,2024-10-22,Afternoon,4,Scheduled
9547,2024-10-23,Day,4,Scheduled
9570,2024-10-23,Day,4,Scheduled
9555,2024-10-23,Afternoon,4,Scheduled
9501,2024-10-23,Afternoon,4,Scheduled
9569,2024-10-24,Day,4,Scheduled
9504,2024-10-24,Day,4,Scheduled
9528,2024-10-24,Afternoon,4,Scheduled
9548,2024-10-24,Afternoon,4,Scheduled
9525,2024-10-25,Day,4,Scheduled
9509,2024-10-25,Day,4,Scheduled
9561,2024-10-25,Afternoon,4,Scheduled
9531,2024-10-25,Afternoon,4,Scheduled
9548,2024-10-28,Day,4,Scheduled
9561,2024-10-28,Day,4,Scheduled
9509,2024-10-28,Afternoon,4,Scheduled
9571,2024-10-28,Afternoon,4,Scheduled
9531,2024-10-29,Day,4,Scheduled
9551,2024-10-29,Day,4,Scheduled
9527,2024-10-29,Afternoon,4,Scheduled
9507,2024-10-29,Afternoon,4,Scheduled
9569,2024-10-30,Day,4,Scheduled
9535,2024-10-30,Day,4,Scheduled
9503,2024-10-30,Afternoon,4,Scheduled
9570,2024-10-30,Afternoon,4,Scheduled
9547,2024-10-31,Day,4,Scheduled
9525,2024-10-31,Day,4,Scheduled
9555,2024-10-31,Afternoon,4,Scheduled
9505,2024-10-31,Afternoon,4,Scheduled
9524,2024-11-01,Day,4,Scheduled
9528,2024-11-01,Day,4,Scheduled
9504,2024-11-01,Afternoon,4,Scheduled
9514,2024-11-01,Afternoon,4,Scheduled
9505,2024-11-04,Day,4,Scheduled
9569,2024-11-04,Day,4,Scheduled
9547,2024-11-04,Afternoon,4,Scheduled
9548,2024-11-04,Afternoon,4,Scheduled
9524,2024-11-05,Day,4,Scheduled
9528,2024-11-05,Day,4,Scheduled
9533,2024-11-05,Afternoon,4,Scheduled
9501,2024-11-05,Afternoon,4,Scheduled
9514,2024-11-06,Day,4,Scheduled
9570,2024-11-06,Day,4,Scheduled
9555,2024-11-06,Afternoon,4,Scheduled
9535,2024-11-06,Afternoon,4,Scheduled
9561,2024-11-07,Day,4,Scheduled
9509,2024-11-07,Day,4,Scheduled
9531,2024-11-07,Afternoon,4,Scheduled
9504,2024-11-07,Afternoon,4,Scheduled
9527,2024-11-08,Day,4,Scheduled
9503,2024-11-08,Day,4,Scheduled
9507,2024-11-08,Afternoon,4,Scheduled
9551,2024-11-08,Afternoon,4,Scheduled
9531,2024-11-11,Day,4,Scheduled
9528,2024-11-11,Day,4,Scheduled
9509,2024-11-11,Afternoon,4,Scheduled
9514,2024-11-12,Day,4,Scheduled
9525,2024-11-12,Day,4,Scheduled
9501,2024-11-12,Afternoon,4,Scheduled
9551,2024-11-12,Afternoon,4,Scheduled
9507,2024-11-13,Day,4,Scheduled
9548,2024-11-13,Day,4,Scheduled
9571,2024-11-13,Afternoon,4,Scheduled
9535,2024-11-13,Afternoon,4,Scheduled
9533,2024-11-14,Day,4,Scheduled
9555,2024-11-14,Day,4,Scheduled
9504,2024-11-14,Afternoon,4,Scheduled
9527,2024-11-14,Afternoon,4,Scheduled
9524,2024-11-15,Day,4,Scheduled
9570,2024-11-15,Day,4,Scheduled
9503,2024-11-15,Afternoon,4,Scheduled
9505,2024-11-15,Afternoon,4,Scheduled
9548,2024-11-18,Day,4,Scheduled
9547,2024-11-18,Day,4,Scheduled
