schedule_id,volunteer_id,schedule_date,shift_type,scheduled_hours,schedule_status,date_key
445,9521,2021-12-07,Day,4,Scheduled,2021-12-07
446,9557,2021-12-07,Afternoon,4,Scheduled,2021-12-07
447,9505,2021-12-07,Afternoon,4,Scheduled,2021-12-07
448,9540,2021-12-08,Day,4,Scheduled,2021-12-08
449,9537,2021-12-08,Day,4,Scheduled,2021-12-08
450,9519,2021-12-08,Afternoon,4,Scheduled,2021-12-08
451,9570,2021-12-08,Afternoon,4,Scheduled,2021-12-08
452,9557,2021-12-13,Day,4,Scheduled,2021-12-13
453,9568,2021-12-13,Day,4,Scheduled,2021-12-13
454,9512,2021-12-13,Afternoon,4,Scheduled,2021-12-13
455,9505,2021-12-13,Afternoon,4,Scheduled,2021-12-13
456,9570,2021-12-14,Day,4,Scheduled,2021-12-14
457,9548,2021-12-14,Day,4,Scheduled,2021-12-14
458,9540,2021-12-14,Afternoon,4,Scheduled,2021-12-14
459,9552,2021-12-14,Afternoon,4,Scheduled,2021-12-14
460,9521,2021-12-15,Day,4,Scheduled,2021-12-15
461,9508,2021-12-15,Day,4,Scheduled,2021-12-15
462,9537,2021-12-15,Afternoon,4,Scheduled,2021-12-15
463,9519,2021-12-15,Afternoon,4,Scheduled,2021-12-15
464,9557,2021-12-20,Day,4,Scheduled,2021-12-20
465,9519,2021-12-20,Afternoon,4,Scheduled,2021-12-20
466,9540,2021-12-20,Afternoon,4,Scheduled,2021-12-20
467,9568,2021-12-21,Day,4,Scheduled,2021-12-21
468,9508,2021-12-21,Day,4,Scheduled,2021-12-21
469,9505,2021-12-21,Afternoon,4,Scheduled,2021-12-21
470,9548,2021-12-21,Afternoon,4,Scheduled,2021-12-21
471,9537,2021-12-22,Day,4,Scheduled,2021-12-22
472,9521,2021-12-22,Day,4,Scheduled,2021-12-22
473,9512,2021-12-22,Afternoon,4,Scheduled,2021-12-22
474,9570,2021-12-23,Day,4,Scheduled,2021-12-23
475,9552,2021-12-23,Day,4,Scheduled,2021-12-23
476,9537,2021-12-27,Day,4,Scheduled,2021-12-27
477,9568,2021-12-27,Day,4,Scheduled,2021-12-27
478,9512,2021-12-27,Afternoon,4,Scheduled,2021-12-27
479,9570,2021-12-28,Day,4,Scheduled,2021-12-28
480,9519,2021-12-28,Day,4,Scheduled,2021-12-28
481,9521,2021-12-28,Afternoon,4,Scheduled,2021-12-28
482,9557,2021-12-28,Afternoon,4,Scheduled,2021-12-28
483,9505,2021-12-29,Day,4,Scheduled,2021-12-29
484,9548,2021-12-29,Day,4,Scheduled,2021-12-29
485,9552,2021-12-29,Afternoon,4,Scheduled,2021-12-29
486,9570,2022-01-03,Day,4,Scheduled,2022-01-03
487,9505,2022-01-03,Day,4,Scheduled,2022-01-03
488,9548,2022-01-03,Afternoon,4,Scheduled,2022-01-03
489,9521,2022-01-03,Afternoon,4,Scheduled,2022-01-03
490,9568,2022-01-04,Day,4,Scheduled,2022-01-04
491,9512,2022-01-04,Day,4,Scheduled,2022-01-04
492,9557,2022-01-04,Afternoon,4,Scheduled,2022-01-04
493,9519,2022-01-05,Day,4,Scheduled,2022-01-05
494,9552,2022-01-05,Day,4,Scheduled,2022-01-05
495,9537,2022-01-05,Afternoon,4,Scheduled,2022-01-05
496,9568,2022-01-10,Day,4,Scheduled,2022-01-10
497,9505,2022-01-10,Day,4,Scheduled,2022-01-10
498,9552,2022-01-10,Afternoon,4,Scheduled,2022-01-10
499,9548,2022-01-10,Afternoon,4,Scheduled,2022-01-10
500,9519,2022-01-11,Day,4,Scheduled,2022-01-11
501,9512,2022-01-11,Day,4,Scheduled,2022-01-11
502,9570,2022-01-11,Afternoon,4,Scheduled,2022-01-11
503,9537,2022-01-11,Afternoon,4,Scheduled,2022-01-11
504,9521,2022-01-12,Day,4,Scheduled,2022-01-12
505,9557,2022-01-12,Day,4,Scheduled,2022-01-12
506,9505,2022-01-17,Day,4,Scheduled,2022-01-17
507,9519,2022-01-17,Day,4,Scheduled,2022-01-17
508,9570,2022-01-17,Afternoon,4,Scheduled,2022-01-17
509,9512,2022-01-17,Afternoon,4,Scheduled,2022-01-17
510,9552,2022-01-18,Day,4,Scheduled,2022-01-18
511,9568,2022-01-18,Day,4,Scheduled,2022-01-18
512,9537,2022-01-18,Afternoon,4,Scheduled,2022-01-18
513,9548,2022-01-18,Afternoon,4,Scheduled,2022-01-18
514,9557,2022-01-19,Day,4,Scheduled,2022-01-19
515,9521,2022-01-19,Day,4,Scheduled,2022-01-19
516,9512,2022-01-24,Day,4,Scheduled,2022-01-24
517,9570,2022-01-24,Day,4,Scheduled,2022-01-24
518,9519,2022-01-24,Afternoon,4,Scheduled,2022-01-24
519,9521,2022-01-24,Afternoon,4,Scheduled,2022-01-24
520,9548,2022-01-25,Day,4,Scheduled,2022-01-25
521,9552,2022-01-25,Day,4,Scheduled,2022-01-25
522,9568,2022-01-25,Afternoon,4,Scheduled,2022-01-25
523,9537,2022-01-25,Afternoon,4,Scheduled,2022-01-25
524,9557,2022-01-26,Day,4,Scheduled,2022-01-26
525,9505,2022-01-26,Day,4,Scheduled,2022-01-26
526,9548,2022-01-31,Day,4,Scheduled,2022-01-31
527,9505,2022-01-31,Day,4,Scheduled,2022-01-31
528,9519,2022-01-31,Afternoon,4,Scheduled,2022-01-31
529,9521,2022-01-31,Afternoon,4,Scheduled,2022-01-31
530,9568,2022-02-01,Day,4,Scheduled,2022-02-01
531,9537,2022-02-01,Day,4,Scheduled,2022-02-01
532,9512,2022-02-01,Afternoon,4,Scheduled,2022-02-01
533,9570,2022-02-01,Afternoon,4,Scheduled,2022-02-01
534,9552,2022-02-02,Day,4,Scheduled,2022-02-02
535,9557,2022-02-02,Day,4,Scheduled,2022-02-02
536,9570,2022-02-07,Day,4,Scheduled,2022-02-07
537,9521,2022-02-07,Day,4,Scheduled,2022-02-07
538,9512,2022-02-07,Afternoon,4,Scheduled,2022-02-07
539,9537,2022-02-07,Afternoon,4,Scheduled,2022-02-07
540,9552,2022-02-08,Day,4,Scheduled,2022-02-08
541,9519,2022-02-08,Day,4,Scheduled,2022-02-08
542,9568,2022-02-08,Afternoon,4,Scheduled,2022-02-08
543,9557,2022-02-08,Afternoon,4,Scheduled,2022-02-08
544,9505,2022-02-09,Day,4,Scheduled,2022-02-09
545,9548,2022-02-09,Day,4,Scheduled,2022-02-09
546,9521,2022-02-14,Day,4,Scheduled,2022-02-14
547,9557,2022-02-14,Day,4,Scheduled,2022-02-14
548,9570,2022-02-14,Afternoon,4,Scheduled,2022-02-14
549,9552,2022-02-15,Day,4,Scheduled,2022-02-15
550,9512,2022-02-15,Day,4,Scheduled,2022-02-15
551,9519,2022-02-15,Afternoon,4,Scheduled,2022-02-15
552,9505,2022-02-15,Afternoon,4,Scheduled,2022-02-15
553,9568,2022-02-16,Day,4,Scheduled,2022-02-16
554,9537,2022-02-16,Day,4,Scheduled,2022-02-16
555,9548,2022-02-16,Afternoon,4,Scheduled,2022-02-16
556,9557,2022-02-21,Day,4,Scheduled,2022-02-21
557,9505,2022-02-21,Day,4,Scheduled,2022-02-21
558,9553,2022-02-21,Afternoon,4,Scheduled,2022-02-21
559,9548,2022-02-21,Afternoon,4,Scheduled,2022-02-21
560,9521,2022-02-22,Day,4,Scheduled,2022-02-22
561,9537,2022-02-22,Day,4,Scheduled,2022-02-22
562,9568,2022-02-22,Afternoon,4,Scheduled,2022-02-22
563,9519,2022-02-22,Afternoon,4,Scheduled,2022-02-22
564,9552,2022-02-23,Day,4,Scheduled,2022-02-23
565,9570,2022-02-23,Day,4,Scheduled,2022-02-23
566,9512,2022-02-23,Afternoon,4,Scheduled,2022-02-23
567,9570,2022-02-28,Day,4,Scheduled,2022-02-28
568,9557,2022-02-28,Day,4,Scheduled,2022-02-28
569,9552,2022-02-28,Afternoon,4,Scheduled,2022-02-28
570,9548,2022-02-28,Afternoon,4,Scheduled,2022-02-28
571,9512,2022-03-01,Day,4,Scheduled,2022-03-01
572,9537,2022-03-01,Day,4,Scheduled,2022-03-01
573,9505,2022-03-01,Afternoon,4,Scheduled,2022-03-01
574,9553,2022-03-01,Afternoon,4,Scheduled,2022-03-01
575,9519,2022-03-02,Day,4,Scheduled,2022-03-02
576,9521,2022-03-02,Afternoon,4,Scheduled,2022-03-02
577,9568,2022-03-02,Afternoon,4,Scheduled,2022-03-02
578,9519,2022-03-07,Day,4,Scheduled,2022-03-07
579,9521,2022-03-07,Day,4,Scheduled,2022-03-07
580,9557,2022-03-07,Afternoon,4,Scheduled,2022-03-07
581,9553,2022-03-07,Afternoon,4,Scheduled,2022-03-07
582,9552,2022-03-08,Day,4,Scheduled,2022-03-08
583,9568,2022-03-08,Day,4,Scheduled,2022-03-08
584,9548,2022-03-08,Afternoon,4,Scheduled,2022-03-08
585,9512,2022-03-08,Afternoon,4,Scheduled,2022-03-08
586,9570,2022-03-09,Day,4,Scheduled,2022-03-09
587,9537,2022-03-09,Day,4,Scheduled,2022-03-09
588,9505,2022-03-09,Afternoon,4,Scheduled,2022-03-09
589,9570,2022-03-14,Day,4,Scheduled,2022-03-14
590,9557,2022-03-14,Day,4,Scheduled,2022-03-14
591,9553,2022-03-14,Afternoon,4,Scheduled,2022-03-14
592,9512,2022-03-14,Afternoon,4,Scheduled,2022-03-14
593,9548,2022-03-15,Day,4,Scheduled,2022-03-15
594,9519,2022-03-15,Day,4,Scheduled,2022-03-15
595,9521,2022-03-15,Afternoon,4,Scheduled,2022-03-15
596,9568,2022-03-16,Day,4,Scheduled,2022-03-16
597,9505,2022-03-16,Day,4,Scheduled,2022-03-16
598,9537,2022-03-16,Afternoon,4,Scheduled,2022-03-16
599,9552,2022-03-16,Afternoon,4,Scheduled,2022-03-16
600,9512,2022-03-21,Day,4,Scheduled,2022-03-21
601,9568,2022-03-21,Day,4,Scheduled,2022-03-21
602,9519,2022-03-21,Afternoon,4,Scheduled,2022-03-21
603,9555,2022-03-21,Afternoon,4,Scheduled,2022-03-21
604,9537,2022-03-22,Day,4,Scheduled,2022-03-22
605,9548,2022-03-22,Day,4,Scheduled,2022-03-22
606,9557,2022-03-22,Afternoon,4,Scheduled,2022-03-22
607,9553,2022-03-22,Afternoon,4,Scheduled,2022-03-22
608,9570,2022-03-23,Day,4,Scheduled,2022-03-23
609,9552,2022-03-23,Day,4,Scheduled,2022-03-23
610,9505,2022-03-23,Afternoon,4,Scheduled,2022-03-23
611,9521,2022-03-23,Afternoon,4,Scheduled,2022-03-23
612,9570,2022-03-28,Day,4,Scheduled,2022-03-28
613,9557,2022-03-28,Day,4,Scheduled,2022-03-28
614,9519,2022-03-28,Afternoon,4,Scheduled,2022-03-28
615,9505,2022-03-28,Afternoon,4,Scheduled,2022-03-28
616,9548,2022-03-29,Day,4,Scheduled,2022-03-29
617,9521,2022-03-29,Day,4,Scheduled,2022-03-29
618,9555,2022-03-29,Afternoon,4,Scheduled,2022-03-29
619,9512,2022-03-29,Afternoon,4,Scheduled,2022-03-29
620,9552,2022-03-30,Day,4,Scheduled,2022-03-30
621,9568,2022-03-30,Day,4,Scheduled,2022-03-30
622,9553,2022-03-30,Afternoon,4,Scheduled,2022-03-30
623,9537,2022-03-30,Afternoon,4,Scheduled,2022-03-30
624,9555,2022-04-04,Day,4,Scheduled,2022-04-04
625,9512,2022-04-04,Day,4,Scheduled,2022-04-04
626,9552,2022-04-04,Afternoon,4,Scheduled,2022-04-04
627,9505,2022-04-04,Afternoon,4,Scheduled,2022-04-04
628,9519,2022-04-05,Day,4,Scheduled,2022-04-05
629,9557,2022-04-05,Day,4,Scheduled,2022-04-05
630,9548,2022-04-05,Afternoon,4,Scheduled,2022-04-05
631,9537,2022-04-05,Afternoon,4,Scheduled,2022-04-05
632,9553,2022-04-06,Day,4,Scheduled,2022-04-06
633,9570,2022-04-06,Day,4,Scheduled,2022-04-06
634,9568,2022-04-06,Afternoon,4,Scheduled,2022-04-06
635,9521,2022-04-06,Afternoon,4,Scheduled,2022-04-06
636,9568,2022-04-11,Day,4,Scheduled,2022-04-11
637,9519,2022-04-11,Day,4,Scheduled,2022-04-11
638,9552,2022-04-11,Afternoon,4,Scheduled,2022-04-11
639,9505,2022-04-11,Afternoon,4,Scheduled,2022-04-11
640,9570,2022-04-12,Day,4,Scheduled,2022-04-12
641,9553,2022-04-12,Day,4,Scheduled,2022-04-12
642,9555,2022-04-12,Afternoon,4,Scheduled,2022-04-12
643,9521,2022-04-12,Afternoon,4,Scheduled,2022-04-12
644,9537,2022-04-13,Day,4,Scheduled,2022-04-13
645,9548,2022-04-13,Day,4,Scheduled,2022-04-13
646,9550,2022-04-13,Afternoon,4,Scheduled,2022-04-13
647,9512,2022-04-13,Afternoon,4,Scheduled,2022-04-13
648,9519,2022-04-18,Day,4,Scheduled,2022-04-18
649,9570,2022-04-18,Day,4,Scheduled,2022-04-18
650,9555,2022-04-18,Afternoon,4,Scheduled,2022-04-18
651,9568,2022-04-18,Afternoon,4,Scheduled,2022-04-18
652,9552,2022-04-19,Day,4,Scheduled,2022-04-19
653,9537,2022-04-19,Day,4,Scheduled,2022-04-19
654,9550,2022-04-19,Afternoon,4,Scheduled,2022-04-19
655,9505,2022-04-19,Afternoon,4,Scheduled,2022-04-19
656,9512,2022-04-20,Day,4,Scheduled,2022-04-20
657,9548,2022-04-20,Day,4,Scheduled,2022-04-20
658,9553,2022-04-20,Afternoon,4,Scheduled,2022-04-20
659,9550,2022-04-25,Day,4,Scheduled,2022-04-25
660,9548,2022-04-25,Day,4,Scheduled,2022-04-25
661,9552,2022-04-25,Afternoon,4,Scheduled,2022-04-25
662,9555,2022-04-25,Afternoon,4,Scheduled,2022-04-25
663,9537,2022-04-26,Day,4,Scheduled,2022-04-26
664,9519,2022-04-26,Day,4,Scheduled,2022-04-26
665,9512,2022-04-26,Afternoon,4,Scheduled,2022-04-26
666,9568,2022-04-26,Afternoon,4,Scheduled,2022-04-26
667,9553,2022-04-27,Day,4,Scheduled,2022-04-27
668,9505,2022-04-27,Day,4,Scheduled,2022-04-27
669,9570,2022-04-27,Afternoon,4,Scheduled,2022-04-27
670,9555,2022-05-02,Day,4,Scheduled,2022-05-02
671,9568,2022-05-02,Day,4,Scheduled,2022-05-02
672,9519,2022-05-02,Afternoon,4,Scheduled,2022-05-02
673,9570,2022-05-02,Afternoon,4,Scheduled,2022-05-02
674,9512,2022-05-03,Day,4,Scheduled,2022-05-03
675,9505,2022-05-03,Day,4,Scheduled,2022-05-03
676,9537,2022-05-03,Afternoon,4,Scheduled,2022-05-03
677,9552,2022-05-03,Afternoon,4,Scheduled,2022-05-03
678,9553,2022-05-04,Day,4,Scheduled,2022-05-04
679,9548,2022-05-04,Day,4,Scheduled,2022-05-04
680,9550,2022-05-04,Afternoon,4,Scheduled,2022-05-04
681,9548,2022-05-09,Day,4,Scheduled,2022-05-09
682,9555,2022-05-09,Day,4,Scheduled,2022-05-09
683,9552,2022-05-09,Afternoon,4,Scheduled,2022-05-09
684,9537,2022-05-09,Afternoon,4,Scheduled,2022-05-09
685,9550,2022-05-10,Day,4,Scheduled,2022-05-10
686,9570,2022-05-10,Day,4,Scheduled,2022-05-10
687,9519,2022-05-10,Afternoon,4,Scheduled,2022-05-10
688,9568,2022-05-10,Afternoon,4,Scheduled,2022-05-10
689,9505,2022-05-11,Day,4,Scheduled,2022-05-11
690,9553,2022-05-11,Day,4,Scheduled,2022-05-11
691,9512,2022-05-11,Afternoon,4,Scheduled,2022-05-11
692,9518,2022-05-11,Afternoon,4,Scheduled,2022-05-11
693,9550,2022-05-16,Day,4,Scheduled,2022-05-16
694,9548,2022-05-16,Day,4,Scheduled,2022-05-16
695,9553,2022-05-16,Afternoon,4,Scheduled,2022-05-16
696,9512,2022-05-16,Afternoon,4,Scheduled,2022-05-16
697,9519,2022-05-17,Day,4,Scheduled,2022-05-17
698,9570,2022-05-17,Day,4,Scheduled,2022-05-17
699,9505,2022-05-17,Afternoon,4,Scheduled,2022-05-17
700,9552,2022-05-17,Afternoon,4,Scheduled,2022-05-17
701,9568,2022-05-18,Day,4,Scheduled,2022-05-18
702,9518,2022-05-18,Afternoon,4,Scheduled,2022-05-18
703,9555,2022-05-18,Afternoon,4,Scheduled,2022-05-18
704,9537,2022-05-19,Day,4,Scheduled,2022-05-19
705,9550,2022-05-23,Day,4,Scheduled,2022-05-23
706,9537,2022-05-23,Day,4,Scheduled,2022-05-23
707,9519,2022-05-23,Afternoon,4,Scheduled,2022-05-23
708,9518,2022-05-23,Afternoon,4,Scheduled,2022-05-23
709,9512,2022-05-24,Day,4,Scheduled,2022-05-24
710,9548,2022-05-24,Day,4,Scheduled,2022-05-24
711,9553,2022-05-24,Afternoon,4,Scheduled,2022-05-24
712,9570,2022-05-24,Afternoon,4,Scheduled,2022-05-24
713,9552,2022-05-25,Day,4,Scheduled,2022-05-25
714,9505,2022-05-25,Day,4,Scheduled,2022-05-25
715,9555,2022-05-25,Afternoon,4,Scheduled,2022-05-25
716,9568,2022-05-25,Afternoon,4,Scheduled,2022-05-25
717,9548,2022-05-30,Day,4,Scheduled,2022-05-30
718,9512,2022-05-30,Day,4,Scheduled,2022-05-30
719,9553,2022-05-30,Afternoon,4,Scheduled,2022-05-30
720,9568,2022-05-30,Afternoon,4,Scheduled,2022-05-30
721,9555,2022-05-31,Day,4,Scheduled,2022-05-31
722,9519,2022-05-31,Day,4,Scheduled,2022-05-31
723,9518,2022-05-31,Afternoon,4,Scheduled,2022-05-31
724,9505,2022-05-31,Afternoon,4,Scheduled,2022-05-31
725,9570,2022-06-01,Day,4,Scheduled,2022-06-01
726,9552,2022-06-01,Day,4,Scheduled,2022-06-01
727,9537,2022-06-01,Afternoon,4,Scheduled,2022-06-01
728,9550,2022-06-01,Afternoon,4,Scheduled,2022-06-01
729,9537,2022-06-06,Day,4,Scheduled,2022-06-06
730,9553,2022-06-06,Day,4,Scheduled,2022-06-06
731,9548,2022-06-06,Afternoon,4,Scheduled,2022-06-06
732,9552,2022-06-06,Afternoon,4,Scheduled,2022-06-06
733,9570,2022-06-07,Day,4,Scheduled,2022-06-07
734,9568,2022-06-07,Day,4,Scheduled,2022-06-07
735,9518,2022-06-07,Afternoon,4,Scheduled,2022-06-07
736,9519,2022-06-07,Afternoon,4,Scheduled,2022-06-07
737,9505,2022-06-08,Day,4,Scheduled,2022-06-08
738,9550,2022-06-08,Day,4,Scheduled,2022-06-08
739,9506,2022-06-08,Afternoon,4,Scheduled,2022-06-08
740,9555,2022-06-08,Afternoon,4,Scheduled,2022-06-08
741,9512,2022-06-09,Day,4,Scheduled,2022-06-09
742,9512,2022-06-13,Day,4,Scheduled,2022-06-13
743,9548,2022-06-13,Day,4,Scheduled,2022-06-13
744,9552,2022-06-13,Afternoon,4,Scheduled,2022-06-13
745,9506,2022-06-13,Afternoon,4,Scheduled,2022-06-13
746,9519,2022-06-14,Day,4,Scheduled,2022-06-14
747,9570,2022-06-14,Day,4,Scheduled,2022-06-14
748,9568,2022-06-14,Afternoon,4,Scheduled,2022-06-14
749,9553,2022-06-14,Afternoon,4,Scheduled,2022-06-14
750,9539,2022-06-15,Day,4,Scheduled,2022-06-15
751,9550,2022-06-15,Day,4,Scheduled,2022-06-15
752,9505,2022-06-15,Afternoon,4,Scheduled,2022-06-15
753,9518,2022-06-15,Afternoon,4,Scheduled,2022-06-15
754,9555,2022-06-16,Day,4,Scheduled,2022-06-16
755,9570,2022-06-20,Day,4,Scheduled,2022-06-20
756,9552,2022-06-20,Day,4,Scheduled,2022-06-20
757,9544,2022-06-20,Afternoon,4,Scheduled,2022-06-20
758,9539,2022-06-20,Afternoon,4,Scheduled,2022-06-20
759,9512,2022-06-21,Day,4,Scheduled,2022-06-21
760,9506,2022-06-21,Day,4,Scheduled,2022-06-21
761,9518,2022-06-21,Afternoon,4,Scheduled,2022-06-21
762,9548,2022-06-21,Afternoon,4,Scheduled,2022-06-21
763,9550,2022-06-22,Day,4,Scheduled,2022-06-22
764,9553,2022-06-22,Day,4,Scheduled,2022-06-22
765,9519,2022-06-22,Afternoon,4,Scheduled,2022-06-22
766,9505,2022-06-22,Afternoon,4,Scheduled,2022-06-22
767,9568,2022-06-23,Day,4,Scheduled,2022-06-23
768,9555,2022-06-23,Day,4,Scheduled,2022-06-23
769,9552,2022-06-27,Day,4,Scheduled,2022-06-27
770,9570,2022-06-27,Day,4,Scheduled,2022-06-27
771,9550,2022-06-27,Afternoon,4,Scheduled,2022-06-27
772,9544,2022-06-28,Day,4,Scheduled,2022-06-28
773,9573,2022-06-28,Day,4,Scheduled,2022-06-28
774,9553,2022-06-28,Afternoon,4,Scheduled,2022-06-28
775,9555,2022-06-28,Afternoon,4,Scheduled,2022-06-28
776,9518,2022-06-29,Day,4,Scheduled,2022-06-29
777,9506,2022-06-29,Day,4,Scheduled,2022-06-29
778,9548,2022-06-29,Afternoon,4,Scheduled,2022-06-29
779,9519,2022-06-29,Afternoon,4,Scheduled,2022-06-29
780,9539,2022-06-30,Day,4,Scheduled,2022-06-30
781,9512,2022-06-30,Day,4,Scheduled,2022-06-30
782,9568,2022-06-30,Afternoon,4,Scheduled,2022-06-30
783,9505,2022-06-30,Afternoon,4,Scheduled,2022-06-30
784,9539,2022-07-04,Day,4,Scheduled,2022-07-04
785,9555,2022-07-04,Day,4,Scheduled,2022-07-04
786,9568,2022-07-04,Afternoon,4,Scheduled,2022-07-04
787,9553,2022-07-04,Afternoon,4,Scheduled,2022-07-04
788,9518,2022-07-05,Day,4,Scheduled,2022-07-05
789,9570,2022-07-05,Day,4,Scheduled,2022-07-05
790,9505,2022-07-05,Afternoon,4,Scheduled,2022-07-05
791,9573,2022-07-05,Afternoon,4,Scheduled,2022-07-05
792,9519,2022-07-06,Day,4,Scheduled,2022-07-06
793,9552,2022-07-06,Day,4,Scheduled,2022-07-06
794,9550,2022-07-06,Afternoon,4,Scheduled,2022-07-06
795,9548,2022-07-07,Day,4,Scheduled,2022-07-07
796,9544,2022-07-07,Day,4,Scheduled,2022-07-07
797,9512,2022-07-07,Afternoon,4,Scheduled,2022-07-07
798,9506,2022-07-07,Afternoon,4,Scheduled,2022-07-07
799,9506,2022-07-11,Day,4,Scheduled,2022-07-11
800,9513,2022-07-11,Day,4,Scheduled,2022-07-11
801,9519,2022-07-11,Afternoon,4,Scheduled,2022-07-11
802,9568,2022-07-11,Afternoon,4,Scheduled,2022-07-11
803,9570,2022-07-12,Day,4,Scheduled,2022-07-12
804,9573,2022-07-12,Day,4,Scheduled,2022-07-12
805,9548,2022-07-12,Afternoon,4,Scheduled,2022-07-12
806,9518,2022-07-12,Afternoon,4,Scheduled,2022-07-12
807,9552,2022-07-13,Day,4,Scheduled,2022-07-13
808,9553,2022-07-13,Day,4,Scheduled,2022-07-13
809,9539,2022-07-13,Afternoon,4,Scheduled,2022-07-13
810,9512,2022-07-13,Afternoon,4,Scheduled,2022-07-13
811,9550,2022-07-14,Day,4,Scheduled,2022-07-14
812,9544,2022-07-14,Day,4,Scheduled,2022-07-14
813,9555,2022-07-14,Afternoon,4,Scheduled,2022-07-14
814,9505,2022-07-14,Afternoon,4,Scheduled,2022-07-14
815,9570,2022-07-18,Day,4,Scheduled,2022-07-18
816,9544,2022-07-18,Day,4,Scheduled,2022-07-18
817,9518,2022-07-18,Afternoon,4,Scheduled,2022-07-18
818,9506,2022-07-19,Day,4,Scheduled,2022-07-19
819,9568,2022-07-19,Day,4,Scheduled,2022-07-19
820,9513,2022-07-19,Afternoon,4,Scheduled,2022-07-19
821,9512,2022-07-19,Afternoon,4,Scheduled,2022-07-19
822,9539,2022-07-20,Day,4,Scheduled,2022-07-20
823,9553,2022-07-20,Day,4,Scheduled,2022-07-20
824,9505,2022-07-20,Afternoon,4,Scheduled,2022-07-20
825,9573,2022-07-20,Afternoon,4,Scheduled,2022-07-20
826,9548,2022-07-21,Day,4,Scheduled,2022-07-21
827,9550,2022-07-21,Day,4,Scheduled,2022-07-21
828,9519,2022-07-21,Afternoon,4,Scheduled,2022-07-21
829,9555,2022-07-21,Afternoon,4,Scheduled,2022-07-21
830,9552,2022-07-22,Day,4,Scheduled,2022-07-22
831,9550,2022-07-25,Day,4,Scheduled,2022-07-25
832,9512,2022-07-25,Day,4,Scheduled,2022-07-25
833,9568,2022-07-25,Afternoon,4,Scheduled,2022-07-25
834,9555,2022-07-25,Afternoon,4,Scheduled,2022-07-25
835,9570,2022-07-26,Day,4,Scheduled,2022-07-26
836,9544,2022-07-26,Day,4,Scheduled,2022-07-26
837,9553,2022-07-26,Afternoon,4,Scheduled,2022-07-26
838,9519,2022-07-26,Afternoon,4,Scheduled,2022-07-26
839,9518,2022-07-27,Day,4,Scheduled,2022-07-27
840,9573,2022-07-27,Day,4,Scheduled,2022-07-27
841,9506,2022-07-27,Afternoon,4,Scheduled,2022-07-27
842,9552,2022-07-27,Afternoon,4,Scheduled,2022-07-27
843,9505,2022-07-28,Day,4,Scheduled,2022-07-28
844,9513,2022-07-28,Day,4,Scheduled,2022-07-28
845,9548,2022-07-28,Afternoon,4,Scheduled,2022-07-28
846,9539,2022-07-28,Afternoon,4,Scheduled,2022-07-28
847,9513,2022-08-01,Day,4,Scheduled,2022-08-01
848,9512,2022-08-01,Day,4,Scheduled,2022-08-01
849,9568,2022-08-01,Afternoon,4,Scheduled,2022-08-01
850,9518,2022-08-01,Afternoon,4,Scheduled,2022-08-01
851,9539,2022-08-02,Day,4,Scheduled,2022-08-02
852,9555,2022-08-02,Day,4,Scheduled,2022-08-02
853,9570,2022-08-02,Afternoon,4,Scheduled,2022-08-02
854,9505,2022-08-02,Afternoon,4,Scheduled,2022-08-02
855,9519,2022-08-03,Day,4,Scheduled,2022-08-03
856,9552,2022-08-03,Day,4,Scheduled,2022-08-03
857,9548,2022-08-03,Afternoon,4,Scheduled,2022-08-03
858,9506,2022-08-03,Afternoon,4,Scheduled,2022-08-03
859,9550,2022-08-04,Day,4,Scheduled,2022-08-04
860,9573,2022-08-04,Day,4,Scheduled,2022-08-04
861,9544,2022-08-04,Afternoon,4,Scheduled,2022-08-04
862,9553,2022-08-04,Afternoon,4,Scheduled,2022-08-04
863,9518,2022-08-08,Day,4,Scheduled,2022-08-08
864,9570,2022-08-08,Day,4,Scheduled,2022-08-08
865,9505,2022-08-08,Afternoon,4,Scheduled,2022-08-08
866,9548,2022-08-08,Afternoon,4,Scheduled,2022-08-08
867,9550,2022-08-09,Day,4,Scheduled,2022-08-09
868,9555,2022-08-09,Day,4,Scheduled,2022-08-09
869,9544,2022-08-09,Afternoon,4,Scheduled,2022-08-09
870,9568,2022-08-10,Day,4,Scheduled,2022-08-10
871,9573,2022-08-10,Day,4,Scheduled,2022-08-10
872,9519,2022-08-10,Afternoon,4,Scheduled,2022-08-10
873,9553,2022-08-11,Day,4,Scheduled,2022-08-11
874,9539,2022-08-11,Day,4,Scheduled,2022-08-11
875,9506,2022-08-11,Afternoon,4,Scheduled,2022-08-11
876,9513,2022-08-11,Afternoon,4,Scheduled,2022-08-11
877,9552,2022-08-12,Day,4,Scheduled,2022-08-12
878,9512,2022-08-12,Day,4,Scheduled,2022-08-12
879,9518,2022-08-15,Day,4,Scheduled,2022-08-15
880,9550,2022-08-15,Day,4,Scheduled,2022-08-15
881,9553,2022-08-15,Afternoon,4,Scheduled,2022-08-15
882,9505,2022-08-15,Afternoon,4,Scheduled,2022-08-15
883,9555,2022-08-16,Day,4,Scheduled,2022-08-16
884,9544,2022-08-16,Day,4,Scheduled,2022-08-16
885,9552,2022-08-16,Afternoon,4,Scheduled,2022-08-16
886,9506,2022-08-16,Afternoon,4,Scheduled,2022-08-16
887,9512,2022-08-17,Day,4,Scheduled,2022-08-17
888,9573,2022-08-17,Day,4,Scheduled,2022-08-17
